VTX, IDX, in_ATTRIBUTE0.x, in_ATTRIBUTE0.y, in_ATTRIBUTE0.z, in_ATTRIBUTE3.x, in_ATTRIBUTE3.y, in_ATTRIBUTE3.z, in_ATTRIBUTE3.w, in_ATTRIBUTE4.x, in_ATTRIBUTE4.y, in_ATTRIBUTE4.z, in_ATTRIBUTE4.w
30561, 8596,  1.70191,  10.5313,  157.01286, 2, 64, 0, 0,  0.80784,  0.19216,  0.00,  0.00
30562, 8598,  1.629,  10.49308,  157.0275, 2, 64, 0, 0,  0.86275,  0.13725,  0.00,  0.00
30563, 8600,  1.5853,  10.46022,  157.02342, 2, 64, 0, 0,  0.93725,  0.06275,  0.00,  0.00
30564, 8595,  1.94013,  10.64754,  156.96825, 2, 64, 0, 0,  0.59216,  0.40784,  0.00,  0.00
30565, 8597,  1.66431,  10.52385,  156.99321, 2, 64, 0, 0,  0.86667,  0.13333,  0.00,  0.00
30566, 8601,  1.63414,  10.50139,  156.86548, 2, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
30567, 8601,  1.63414,  10.50139,  156.86548, 2, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
30568, 8594,  1.94645,  10.63578,  156.84335, 2, 64, 0, 0,  0.88235,  0.11765,  0.00,  0.00
30569, 8595,  1.94013,  10.64754,  156.96825, 2, 64, 0, 0,  0.59216,  0.40784,  0.00,  0.00
30570, 8602,  1.56341,  10.48433,  156.95332, 2, 64, 0, 0,  0.92941,  0.07059,  0.00,  0.00
30571, 8597,  1.66431,  10.52385,  156.99321, 2, 64, 0, 0,  0.86667,  0.13333,  0.00,  0.00
30572, 8600,  1.5853,  10.46022,  157.02342, 2, 64, 0, 0,  0.93725,  0.06275,  0.00,  0.00
30573, 8594,  1.94645,  10.63578,  156.84335, 2, 64, 0, 0,  0.88235,  0.11765,  0.00,  0.00
30574, 8603,  2.03015,  10.56111,  156.59082, 2, 62, 0, 0,  0.98039,  0.01961,  0.00,  0.00
30575, 8532,  3.03913,  10.53912,  156.36424, 2, 62, 0, 0,  0.97255,  0.02745,  0.00,  0.00
30576, 8532,  3.03913,  10.53912,  156.36424, 2, 62, 0, 0,  0.97255,  0.02745,  0.00,  0.00
30577, 8603,  2.03015,  10.56111,  156.59082, 2, 62, 0, 0,  0.98039,  0.01961,  0.00,  0.00
30578, 8530,  2.46234,  10.50621,  156.09569, 2, 62, 0, 0,  0.81569,  0.18431,  0.00,  0.00
30579, 8604,  1.61104,  10.46519,  156.64212, 2, 62, 0, 0,  0.98824,  0.01176,  0.00,  0.00
30580, 8603,  2.03015,  10.56111,  156.59082, 2, 62, 0, 0,  0.98039,  0.01961,  0.00,  0.00
30581, 8594,  1.94645,  10.63578,  156.84335, 2, 64, 0, 0,  0.88235,  0.11765,  0.00,  0.00
30582, 8594,  1.94645,  10.63578,  156.84335, 2, 64, 0, 0,  0.88235,  0.11765,  0.00,  0.00
30583, 8601,  1.63414,  10.50139,  156.86548, 2, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
30584, 8604,  1.61104,  10.46519,  156.64212, 2, 62, 0, 0,  0.98824,  0.01176,  0.00,  0.00
30585, 8605,  1.72239,  10.50722,  156.23138, 2, 62, 0, 0,  0.85098,  0.14902,  0.00,  0.00
30586, 8530,  2.46234,  10.50621,  156.09569, 2, 62, 0, 0,  0.81569,  0.18431,  0.00,  0.00
30587, 8603,  2.03015,  10.56111,  156.59082, 2, 62, 0, 0,  0.98039,  0.01961,  0.00,  0.00
30588, 8603,  2.03015,  10.56111,  156.59082, 2, 62, 0, 0,  0.98039,  0.01961,  0.00,  0.00
30589, 8604,  1.61104,  10.46519,  156.64212, 2, 62, 0, 0,  0.98824,  0.01176,  0.00,  0.00
30590, 8605,  1.72239,  10.50722,  156.23138, 2, 62, 0, 0,  0.85098,  0.14902,  0.00,  0.00
30591, 8530,  2.46234,  10.50621,  156.09569, 2, 62, 0, 0,  0.81569,  0.18431,  0.00,  0.00
30592, 8605,  1.72239,  10.50722,  156.23138, 2, 62, 0, 0,  0.85098,  0.14902,  0.00,  0.00
30593, 8534,  2.21622,  10.63503,  155.65645, 2, 62, 0, 0,  0.71765,  0.28235,  0.00,  0.00
30594, 8606,  1.36296,  10.5157,  156.67905, 2, 62, 0, 0,  0.99216,  0.00784,  0.00,  0.00
30595, 8604,  1.61104,  10.46519,  156.64212, 2, 62, 0, 0,  0.98824,  0.01176,  0.00,  0.00
30596, 8601,  1.63414,  10.50139,  156.86548, 2, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
30597, 8607,  1.37263,  10.55367,  156.31421, 2, 62, 0, 0,  0.91373,  0.08627,  0.00,  0.00
30598, 8605,  1.72239,  10.50722,  156.23138, 2, 62, 0, 0,  0.85098,  0.14902,  0.00,  0.00
30599, 8604,  1.61104,  10.46519,  156.64212, 2, 62, 0, 0,  0.98824,  0.01176,  0.00,  0.00
30600, 8604,  1.61104,  10.46519,  156.64212, 2, 62, 0, 0,  0.98824,  0.01176,  0.00,  0.00
30601, 8606,  1.36296,  10.5157,  156.67905, 2, 62, 0, 0,  0.99216,  0.00784,  0.00,  0.00
30602, 8607,  1.37263,  10.55367,  156.31421, 2, 62, 0, 0,  0.91373,  0.08627,  0.00,  0.00
30603, 8608,  1.56698,  10.74316,  155.86778, 2, 62, 0, 0,  0.89412,  0.10588,  0.00,  0.00
30604, 8534,  2.21622,  10.63503,  155.65645, 2, 62, 0, 0,  0.71765,  0.28235,  0.00,  0.00
30605, 8605,  1.72239,  10.50722,  156.23138, 2, 62, 0, 0,  0.85098,  0.14902,  0.00,  0.00
30606, 8605,  1.72239,  10.50722,  156.23138, 2, 62, 0, 0,  0.85098,  0.14902,  0.00,  0.00
30607, 8607,  1.37263,  10.55367,  156.31421, 2, 62, 0, 0,  0.91373,  0.08627,  0.00,  0.00
30608, 8608,  1.56698,  10.74316,  155.86778, 2, 62, 0, 0,  0.89412,  0.10588,  0.00,  0.00
30609, 8609,  1.496,  10.49697,  156.85364, 2, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
30610, 8601,  1.63414,  10.50139,  156.86548, 2, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
30611, 8597,  1.66431,  10.52385,  156.99321, 2, 64, 0, 0,  0.86667,  0.13333,  0.00,  0.00
30612, 8601,  1.63414,  10.50139,  156.86548, 2, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
30613, 8609,  1.496,  10.49697,  156.85364, 2, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
30614, 8606,  1.36296,  10.5157,  156.67905, 2, 62, 0, 0,  0.99216,  0.00784,  0.00,  0.00
30615, 8597,  1.66431,  10.52385,  156.99321, 2, 64, 0, 0,  0.86667,  0.13333,  0.00,  0.00
30616, 8602,  1.56341,  10.48433,  156.95332, 2, 64, 0, 0,  0.92941,  0.07059,  0.00,  0.00
30617, 8609,  1.496,  10.49697,  156.85364, 2, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
30618, 8610,  1.05885,  10.69861,  156.43944, 2, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
30619, 8607,  1.37263,  10.55367,  156.31421, 2, 62, 0, 0,  0.91373,  0.08627,  0.00,  0.00
30620, 8606,  1.36296,  10.5157,  156.67905, 2, 62, 0, 0,  0.99216,  0.00784,  0.00,  0.00
30621, 8609,  1.496,  10.49697,  156.85364, 2, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
30622, 8602,  1.56341,  10.48433,  156.95332, 2, 64, 0, 0,  0.92941,  0.07059,  0.00,  0.00
30623, 8611,  1.48886,  10.47452,  156.94931, 2, 64, 0, 0,  0.96471,  0.03529,  0.00,  0.00
30624, 8607,  1.37263,  10.55367,  156.31421, 2, 62, 0, 0,  0.91373,  0.08627,  0.00,  0.00
30625, 8610,  1.05885,  10.69861,  156.43944, 2, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
30626, 8612,  1.23895,  10.88307,  156.02258, 2, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
30627, 8612,  1.23895,  10.88307,  156.02258, 2, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
30628, 8608,  1.56698,  10.74316,  155.86778, 2, 62, 0, 0,  0.89412,  0.10588,  0.00,  0.00
30629, 8607,  1.37263,  10.55367,  156.31421, 2, 62, 0, 0,  0.91373,  0.08627,  0.00,  0.00
30630, 8613,  1.0308,  10.55791,  156.71901, 2, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
30631, 8606,  1.36296,  10.5157,  156.67905, 2, 62, 0, 0,  0.99216,  0.00784,  0.00,  0.00
30632, 8609,  1.496,  10.49697,  156.85364, 2, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
30633, 8606,  1.36296,  10.5157,  156.67905, 2, 62, 0, 0,  0.99216,  0.00784,  0.00,  0.00
30634, 8613,  1.0308,  10.55791,  156.71901, 2, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
30635, 8610,  1.05885,  10.69861,  156.43944, 2, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
30636, 8611,  1.48886,  10.47452,  156.94931, 2, 64, 0, 0,  0.96471,  0.03529,  0.00,  0.00
30637, 8614,  1.3659,  10.52321,  156.88947, 2, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
30638, 8609,  1.496,  10.49697,  156.85364, 2, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
30639, 8609,  1.496,  10.49697,  156.85364, 2, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
30640, 8614,  1.3659,  10.52321,  156.88947, 2, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
30641, 8613,  1.0308,  10.55791,  156.71901, 2, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
30642, 8615,  1.54592,  10.43796,  157.03574, 2, 64, 63, 0,  0.96078,  0.03137,  0.00784,  0.00
30643, 8611,  1.48886,  10.47452,  156.94931, 2, 64, 0, 0,  0.96471,  0.03529,  0.00,  0.00
30644, 8602,  1.56341,  10.48433,  156.95332, 2, 64, 0, 0,  0.92941,  0.07059,  0.00,  0.00
30645, 8602,  1.56341,  10.48433,  156.95332, 2, 64, 0, 0,  0.92941,  0.07059,  0.00,  0.00
30646, 8600,  1.5853,  10.46022,  157.02342, 2, 64, 0, 0,  0.93725,  0.06275,  0.00,  0.00
30647, 8615,  1.54592,  10.43796,  157.03574, 2, 64, 63, 0,  0.96078,  0.03137,  0.00784,  0.00
30648, 8615,  1.54592,  10.43796,  157.03574, 2, 64, 63, 0,  0.96078,  0.03137,  0.00784,  0.00
30649, 8600,  1.5853,  10.46022,  157.02342, 2, 64, 0, 0,  0.93725,  0.06275,  0.00,  0.00
30650, 8598,  1.629,  10.49308,  157.0275, 2, 64, 0, 0,  0.86275,  0.13725,  0.00,  0.00
30651, 8614,  1.3659,  10.52321,  156.88947, 2, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
30652, 8611,  1.48886,  10.47452,  156.94931, 2, 64, 0, 0,  0.96471,  0.03529,  0.00,  0.00
30653, 8616,  1.44289,  10.52612,  156.98911, 2, 64, 0, 0,  0.98824,  0.01176,  0.00,  0.00
30654, 8616,  1.44289,  10.52612,  156.98911, 2, 64, 0, 0,  0.98824,  0.01176,  0.00,  0.00
30655, 8611,  1.48886,  10.47452,  156.94931, 2, 64, 0, 0,  0.96471,  0.03529,  0.00,  0.00
30656, 8615,  1.54592,  10.43796,  157.03574, 2, 64, 63, 0,  0.96078,  0.03137,  0.00784,  0.00
30657, 8598,  1.629,  10.49308,  157.0275, 2, 64, 0, 0,  0.86275,  0.13725,  0.00,  0.00
30658, 8617,  1.57063,  10.43659,  157.04921, 2, 64, 0, 0,  0.98824,  0.01176,  0.00,  0.00
30659, 8615,  1.54592,  10.43796,  157.03574, 2, 64, 63, 0,  0.96078,  0.03137,  0.00784,  0.00
30660, 8598,  1.629,  10.49308,  157.0275, 2, 64, 0, 0,  0.86275,  0.13725,  0.00,  0.00
30661, 8599,  1.80448,  10.2466,  157.21771, 2, 63, 0, 0,  0.9098,  0.0902,  0.00,  0.00
30662, 8617,  1.57063,  10.43659,  157.04921, 2, 64, 0, 0,  0.98824,  0.01176,  0.00,  0.00
30663, 8617,  1.57063,  10.43659,  157.04921, 2, 64, 0, 0,  0.98824,  0.01176,  0.00,  0.00
30664, 8599,  1.80448,  10.2466,  157.21771, 2, 63, 0, 0,  0.9098,  0.0902,  0.00,  0.00
30665, 8618,  1.54922,  10.48405,  157.11964, 2, 63, 0, 0,  0.9098,  0.0902,  0.00,  0.00
30666, 8615,  1.54592,  10.43796,  157.03574, 2, 64, 63, 0,  0.96078,  0.03137,  0.00784,  0.00
30667, 8617,  1.57063,  10.43659,  157.04921, 2, 64, 0, 0,  0.98824,  0.01176,  0.00,  0.00
30668, 8618,  1.54922,  10.48405,  157.11964, 2, 63, 0, 0,  0.9098,  0.0902,  0.00,  0.00
30669, 8618,  1.54922,  10.48405,  157.11964, 2, 63, 0, 0,  0.9098,  0.0902,  0.00,  0.00
30670, 8599,  1.80448,  10.2466,  157.21771, 2, 63, 0, 0,  0.9098,  0.0902,  0.00,  0.00
30671, 8619,  1.92399,  10.13513,  157.67694, 2, 63, 0, 0,  0.98039,  0.01961,  0.00,  0.00
30672, 8618,  1.54922,  10.48405,  157.11964, 2, 63, 0, 0,  0.9098,  0.0902,  0.00,  0.00
30673, 8620,  1.53279,  10.50967,  157.11267, 2, 63, 0, 0,  0.90196,  0.09804,  0.00,  0.00
30674, 8615,  1.54592,  10.43796,  157.03574, 2, 64, 63, 0,  0.96078,  0.03137,  0.00784,  0.00
30675, 8615,  1.54592,  10.43796,  157.03574, 2, 64, 63, 0,  0.96078,  0.03137,  0.00784,  0.00
30676, 8620,  1.53279,  10.50967,  157.11267, 2, 63, 0, 0,  0.90196,  0.09804,  0.00,  0.00
30677, 8616,  1.44289,  10.52612,  156.98911, 2, 64, 0, 0,  0.98824,  0.01176,  0.00,  0.00
30678, 8619,  1.92399,  10.13513,  157.67694, 2, 63, 0, 0,  0.98039,  0.01961,  0.00,  0.00
30679, 8621,  1.63581,  10.54642,  157.37967, 2, 63, 0, 0,  0.61569,  0.38431,  0.00,  0.00
30680, 8618,  1.54922,  10.48405,  157.11964, 2, 63, 0, 0,  0.9098,  0.0902,  0.00,  0.00
30681, 8620,  1.53279,  10.50967,  157.11267, 2, 63, 0, 0,  0.90196,  0.09804,  0.00,  0.00
30682, 8618,  1.54922,  10.48405,  157.11964, 2, 63, 0, 0,  0.9098,  0.0902,  0.00,  0.00
30683, 8621,  1.63581,  10.54642,  157.37967, 2, 63, 0, 0,  0.61569,  0.38431,  0.00,  0.00
30684, 8621,  1.63581,  10.54642,  157.37967, 2, 63, 0, 0,  0.61569,  0.38431,  0.00,  0.00
30685, 8619,  1.92399,  10.13513,  157.67694, 2, 63, 0, 0,  0.98039,  0.01961,  0.00,  0.00
30686, 8622,  2.28469,  10.29786,  157.98941, 2, 63, 0, 0,  0.98824,  0.01176,  0.00,  0.00
30687, 8616,  1.44289,  10.52612,  156.98911, 2, 64, 0, 0,  0.98824,  0.01176,  0.00,  0.00
30688, 8623,  1.12657,  10.57517,  156.96335, 2, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
30689, 8614,  1.3659,  10.52321,  156.88947, 2, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
30690, 8614,  1.3659,  10.52321,  156.88947, 2, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
30691, 8623,  1.12657,  10.57517,  156.96335, 2, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
30692, 8613,  1.0308,  10.55791,  156.71901, 2, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
30693, 8622,  2.28469,  10.29786,  157.98941, 2, 63, 0, 0,  0.98824,  0.01176,  0.00,  0.00
30694, 8624,  2.00684,  10.7981,  157.79446, 63, 2, 0, 0,  0.74118,  0.25882,  0.00,  0.00
30695, 8621,  1.63581,  10.54642,  157.37967, 2, 63, 0, 0,  0.61569,  0.38431,  0.00,  0.00
30696, 8623,  1.12657,  10.57517,  156.96335, 2, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
30697, 8625,  0.74297,  10.77531,  156.94069, 2, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
30698, 8613,  1.0308,  10.55791,  156.71901, 2, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
30699, 8626,  2.31474,  10.94773,  157.99202, 63, 2, 0, 0,  0.89804,  0.10196,  0.00,  0.00
30700, 8624,  2.00684,  10.7981,  157.79446, 63, 2, 0, 0,  0.74118,  0.25882,  0.00,  0.00
30701, 8622,  2.28469,  10.29786,  157.98941, 2, 63, 0, 0,  0.98824,  0.01176,  0.00,  0.00
30702, 8626,  2.31474,  10.94773,  157.99202, 63, 2, 0, 0,  0.89804,  0.10196,  0.00,  0.00
30703, 8622,  2.28469,  10.29786,  157.98941, 2, 63, 0, 0,  0.98824,  0.01176,  0.00,  0.00
30704, 8627,  3.25974,  10.4461,  158.08762, 2, 63, 0, 0,  0.98431,  0.01569,  0.00,  0.00
30705, 8628,  1.61604,  10.56217,  157.36032, 2, 63, 0, 0,  0.6549,  0.3451,  0.00,  0.00
30706, 8621,  1.63581,  10.54642,  157.37967, 2, 63, 0, 0,  0.61569,  0.38431,  0.00,  0.00
30707, 8624,  2.00684,  10.7981,  157.79446, 63, 2, 0, 0,  0.74118,  0.25882,  0.00,  0.00
30708, 8621,  1.63581,  10.54642,  157.37967, 2, 63, 0, 0,  0.61569,  0.38431,  0.00,  0.00
30709, 8628,  1.61604,  10.56217,  157.36032, 2, 63, 0, 0,  0.6549,  0.3451,  0.00,  0.00
30710, 8620,  1.53279,  10.50967,  157.11267, 2, 63, 0, 0,  0.90196,  0.09804,  0.00,  0.00
30711, 8624,  2.00684,  10.7981,  157.79446, 63, 2, 0, 0,  0.74118,  0.25882,  0.00,  0.00
30712, 8626,  2.31474,  10.94773,  157.99202, 63, 2, 0, 0,  0.89804,  0.10196,  0.00,  0.00
30713, 8629,  2.28536,  10.97997,  158.00711, 63, 2, 0, 0,  0.89804,  0.10196,  0.00,  0.00
30714, 8624,  2.00684,  10.7981,  157.79446, 63, 2, 0, 0,  0.74118,  0.25882,  0.00,  0.00
30715, 8630,  1.98147,  10.81438,  157.80644, 63, 2, 0, 0,  0.73725,  0.26275,  0.00,  0.00
30716, 8628,  1.61604,  10.56217,  157.36032, 2, 63, 0, 0,  0.6549,  0.3451,  0.00,  0.00
30717, 8629,  2.28536,  10.97997,  158.00711, 63, 2, 0, 0,  0.89804,  0.10196,  0.00,  0.00
30718, 8630,  1.98147,  10.81438,  157.80644, 63, 2, 0, 0,  0.73725,  0.26275,  0.00,  0.00
30719, 8624,  2.00684,  10.7981,  157.79446, 63, 2, 0, 0,  0.74118,  0.25882,  0.00,  0.00
30720, 8627,  3.25974,  10.4461,  158.08762, 2, 63, 0, 0,  0.98431,  0.01569,  0.00,  0.00
30721, 8631,  2.89142,  10.94847,  158.12019, 63, 2, 0, 0,  0.95294,  0.04706,  0.00,  0.00
30722, 8626,  2.31474,  10.94773,  157.99202, 63, 2, 0, 0,  0.89804,  0.10196,  0.00,  0.00
30723, 8629,  2.28536,  10.97997,  158.00711, 63, 2, 0, 0,  0.89804,  0.10196,  0.00,  0.00
30724, 8626,  2.31474,  10.94773,  157.99202, 63, 2, 0, 0,  0.89804,  0.10196,  0.00,  0.00
30725, 8631,  2.89142,  10.94847,  158.12019, 63, 2, 0, 0,  0.95294,  0.04706,  0.00,  0.00
30726, 8628,  1.61604,  10.56217,  157.36032, 2, 63, 0, 0,  0.6549,  0.3451,  0.00,  0.00
30727, 8630,  1.98147,  10.81438,  157.80644, 63, 2, 0, 0,  0.73725,  0.26275,  0.00,  0.00
30728, 8632,  1.92922,  10.8161,  157.88153, 2, 63, 53, 0,  0.53725,  0.45098,  0.01176,  0.00
30729, 8632,  1.92922,  10.8161,  157.88153, 2, 63, 53, 0,  0.53725,  0.45098,  0.01176,  0.00
30730, 8630,  1.98147,  10.81438,  157.80644, 63, 2, 0, 0,  0.73725,  0.26275,  0.00,  0.00
30731, 8629,  2.28536,  10.97997,  158.00711, 63, 2, 0, 0,  0.89804,  0.10196,  0.00,  0.00
30732, 8620,  1.53279,  10.50967,  157.11267, 2, 63, 0, 0,  0.90196,  0.09804,  0.00,  0.00
30733, 8628,  1.61604,  10.56217,  157.36032, 2, 63, 0, 0,  0.6549,  0.3451,  0.00,  0.00
30734, 8633,  1.59505,  10.6768,  157.43031, 2, 63, 53, 0,  0.78431,  0.20,  0.01569,  0.00
30735, 8632,  1.92922,  10.8161,  157.88153, 2, 63, 53, 0,  0.53725,  0.45098,  0.01176,  0.00
30736, 8633,  1.59505,  10.6768,  157.43031, 2, 63, 53, 0,  0.78431,  0.20,  0.01569,  0.00
30737, 8628,  1.61604,  10.56217,  157.36032, 2, 63, 0, 0,  0.6549,  0.3451,  0.00,  0.00
30738, 8633,  1.59505,  10.6768,  157.43031, 2, 63, 53, 0,  0.78431,  0.20,  0.01569,  0.00
30739, 8634,  1.4913,  10.58352,  157.1302, 2, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
30740, 8620,  1.53279,  10.50967,  157.11267, 2, 63, 0, 0,  0.90196,  0.09804,  0.00,  0.00
30741, 8620,  1.53279,  10.50967,  157.11267, 2, 63, 0, 0,  0.90196,  0.09804,  0.00,  0.00
30742, 8634,  1.4913,  10.58352,  157.1302, 2, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
30743, 8616,  1.44289,  10.52612,  156.98911, 2, 64, 0, 0,  0.98824,  0.01176,  0.00,  0.00
30744, 8634,  1.4913,  10.58352,  157.1302, 2, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
30745, 8633,  1.59505,  10.6768,  157.43031, 2, 63, 53, 0,  0.78431,  0.20,  0.01569,  0.00
30746, 8635,  0.91881,  10.89907,  157.81146, 2, 53, 0, 0,  0.85882,  0.14118,  0.00,  0.00
30747, 8616,  1.44289,  10.52612,  156.98911, 2, 64, 0, 0,  0.98824,  0.01176,  0.00,  0.00
30748, 8634,  1.4913,  10.58352,  157.1302, 2, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
30749, 8636,  0.82117,  10.77481,  157.37866, 2, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
30750, 8635,  0.91881,  10.89907,  157.81146, 2, 53, 0, 0,  0.85882,  0.14118,  0.00,  0.00
30751, 8636,  0.82117,  10.77481,  157.37866, 2, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
30752, 8634,  1.4913,  10.58352,  157.1302, 2, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
30753, 8636,  0.82117,  10.77481,  157.37866, 2, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
30754, 8623,  1.12657,  10.57517,  156.96335, 2, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
30755, 8616,  1.44289,  10.52612,  156.98911, 2, 64, 0, 0,  0.98824,  0.01176,  0.00,  0.00
30756, 8623,  1.12657,  10.57517,  156.96335, 2, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
30757, 8636,  0.82117,  10.77481,  157.37866, 2, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
30758, 8625,  0.74297,  10.77531,  156.94069, 2, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
30759, 8637,  1.18051,  11.06483,  158.21515, 2, 53, 63, 0,  0.72157,  0.23529,  0.04314,  0.00
30760, 8635,  0.91881,  10.89907,  157.81146, 2, 53, 0, 0,  0.85882,  0.14118,  0.00,  0.00
30761, 8633,  1.59505,  10.6768,  157.43031, 2, 63, 53, 0,  0.78431,  0.20,  0.01569,  0.00
30762, 8637,  1.18051,  11.06483,  158.21515, 2, 53, 63, 0,  0.72157,  0.23529,  0.04314,  0.00
30763, 8633,  1.59505,  10.6768,  157.43031, 2, 63, 53, 0,  0.78431,  0.20,  0.01569,  0.00
30764, 8632,  1.92922,  10.8161,  157.88153, 2, 63, 53, 0,  0.53725,  0.45098,  0.01176,  0.00
30765, 8636,  0.82117,  10.77481,  157.37866, 2, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
30766, 8635,  0.91881,  10.89907,  157.81146, 2, 53, 0, 0,  0.85882,  0.14118,  0.00,  0.00
30767, 8638,  0.68564,  11.24466,  158.13586, 2, 53, 0, 0,  0.75294,  0.24706,  0.00,  0.00
30768, 8638,  0.68564,  11.24466,  158.13586, 2, 53, 0, 0,  0.75294,  0.24706,  0.00,  0.00
30769, 8635,  0.91881,  10.89907,  157.81146, 2, 53, 0, 0,  0.85882,  0.14118,  0.00,  0.00
30770, 8637,  1.18051,  11.06483,  158.21515, 2, 53, 63, 0,  0.72157,  0.23529,  0.04314,  0.00
30771, 8636,  0.82117,  10.77481,  157.37866, 2, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
30772, 8639,  0.5074,  11.15009,  157.45869, 2, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
30773, 8625,  0.74297,  10.77531,  156.94069, 2, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
30774, 8638,  0.68564,  11.24466,  158.13586, 2, 53, 0, 0,  0.75294,  0.24706,  0.00,  0.00
30775, 8639,  0.5074,  11.15009,  157.45869, 2, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
30776, 8636,  0.82117,  10.77481,  157.37866, 2, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
30777, 8625,  0.74297,  10.77531,  156.94069, 2, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
30778, 8639,  0.5074,  11.15009,  157.45869, 2, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
30779, 8640,  0.53392,  11.31246,  156.89343, 2, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
30780, 8641,  0.26354,  11.4151,  157.56108, 2, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
30781, 8639,  0.5074,  11.15009,  157.45869, 2, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
30782, 8638,  0.68564,  11.24466,  158.13586, 2, 53, 0, 0,  0.75294,  0.24706,  0.00,  0.00
30783, 8640,  0.53392,  11.31246,  156.89343, 2, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
30784, 8639,  0.5074,  11.15009,  157.45869, 2, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
30785, 8641,  0.26354,  11.4151,  157.56108, 2, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
30786, 8640,  0.53392,  11.31246,  156.89343, 2, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
30787, 8642,  0.78178,  10.96848,  156.64769, 2, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
30788, 8625,  0.74297,  10.77531,  156.94069, 2, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
30789, 8613,  1.0308,  10.55791,  156.71901, 2, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
30790, 8625,  0.74297,  10.77531,  156.94069, 2, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
30791, 8642,  0.78178,  10.96848,  156.64769, 2, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
30792, 8642,  0.78178,  10.96848,  156.64769, 2, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
30793, 8610,  1.05885,  10.69861,  156.43944, 2, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
30794, 8613,  1.0308,  10.55791,  156.71901, 2, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
30795, 8610,  1.05885,  10.69861,  156.43944, 2, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
30796, 8642,  0.78178,  10.96848,  156.64769, 2, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
